filename,width,height,class,xmin,ymin,xmax,ymax
n02676566_1117.JPEG,299,410,guitar,165,63,247,350
n02676566_24.JPEG,200,200,guitar,65,4,137,197
n02676566_3338.JPEG,283,500,guitar,51,1,283,500
n02676566_166.JPEG,200,202,guitar,1,2,198,202
n02676566_8199.JPEG,500,332,guitar,1,68,500,299
n02676566_5462.JPEG,204,500,guitar,9,10,194,493
n02676566_6912.JPEG,375,500,guitar,32,5,256,439
n02676566_9028.JPEG,500,334,guitar,4,1,351,334
n02676566_4988.JPEG,250,280,guitar,10,85,242,223
n02676566_6531.JPEG,500,332,guitar,51,160,340,309
n02676566_6531.JPEG,500,332,guitar,243,141,465,243
n02676566_4952.JPEG,250,350,guitar,58,1,210,350
n02676566_49.JPEG,235,110,guitar,3,9,235,105
n02676566_3587.JPEG,790,300,guitar,1,4,788,298
n02676566_4853.JPEG,640,480,guitar,120,169,450,410
n02676566_7207.JPEG,208,500,guitar,12,11,187,471
n02676566_7892.JPEG,500,494,guitar,8,153,494,456
n02676566_2215.JPEG,136,300,guitar,11,6,125,290
n02676566_3729.JPEG,435,230,guitar,24,24,413,204
n02676566_907.JPEG,900,1373,guitar,418,80,888,1353
n02676566_907.JPEG,900,1373,guitar,3,20,475,1307
n02676566_6905.JPEG,318,480,guitar,1,3,246,480
n02676566_2171.JPEG,186,240,guitar,19,1,164,228
n02676566_3277.JPEG,218,150,guitar,31,79,204,144
n02676566_99.JPEG,435,293,guitar,3,48,435,293
n02676566_935.JPEG,250,300,guitar,63,3,186,296
n02676566_992.JPEG,576,432,guitar,146,1,510,420
n02676566_1277.JPEG,298,500,guitar,9,1,296,500
n02676566_3527.JPEG,500,375,guitar,2,2,498,375
n02676566_3611.JPEG,500,406,guitar,7,1,495,401
n02676566_5099.JPEG,380,232,guitar,12,21,369,211
n02676566_3449.JPEG,500,186,guitar,1,1,500,186
n02676566_6575.JPEG,500,375,guitar,148,1,418,375
n02676566_8741.JPEG,500,375,guitar,1,1,500,375
n02676566_8047.JPEG,295,500,guitar,3,60,295,500
n02676566_4138.JPEG,150,120,guitar,9,4,122,117
n02676566_7886.JPEG,204,500,guitar,10,8,191,489
n02676566_4922.JPEG,250,200,guitar,117,65,222,177
n02676566_8275.JPEG,500,375,guitar,1,1,500,375
n02676566_3320.JPEG,200,207,guitar,1,2,198,207
n02676566_7089.JPEG,500,375,guitar,125,1,315,375
n02676566_7464.JPEG,500,333,guitar,189,56,500,333
n02676566_2926.JPEG,274,294,guitar,5,15,244,287
n02676566_6732.JPEG,333,500,guitar,151,4,325,500
n02676566_857.JPEG,903,369,guitar,1,2,903,369
n02676566_6636.JPEG,500,334,guitar,59,33,165,304
n02676566_6376.JPEG,375,500,guitar,110,7,273,460
n02676566_4657.JPEG,333,500,guitar,1,283,333,500
n02676566_504.JPEG,336,450,guitar,15,1,319,419
n02676566_900.JPEG,300,300,guitar,98,2,197,289
n02676566_2456.JPEG,150,300,guitar,13,12,136,286
n02676566_3529.JPEG,250,250,guitar,10,79,241,170
n02676566_2354.JPEG,160,114,guitar,5,1,151,33
n02676566_2354.JPEG,160,114,guitar,2,22,154,64
n02676566_2354.JPEG,160,114,guitar,1,50,160,114
n02676566_1887.JPEG,402,600,guitar,1,4,391,597
n02676566_2893.JPEG,500,192,guitar,1,1,500,190
n02676566_3456.JPEG,500,375,guitar,16,156,257,375
n02676566_2825.JPEG,1200,1600,guitar,248,9,973,1458
n02676566_7319.JPEG,500,315,guitar,1,1,500,315
n02676566_8839.JPEG,500,332,guitar,142,1,500,332
n02676566_6255.JPEG,221,500,guitar,12,24,195,477
n02676566_848.JPEG,500,375,guitar,1,47,500,323
n02676566_485.JPEG,250,250,guitar,82,16,174,249
n02676566_4438.JPEG,297,385,guitar,208,147,296,356
n02676566_1252.JPEG,398,404,guitar,12,13,326,363
n02676566_2373.JPEG,500,333,guitar,1,10,490,333
n02676566_4928.JPEG,500,392,guitar,10,1,489,391
n02676566_2962.JPEG,200,199,guitar,1,2,197,197
n02676566_5503.JPEG,500,333,guitar,287,108,500,235
n02676566_3145.JPEG,134,331,guitar,2,3,132,330
n02676566_3010.JPEG,276,115,guitar,2,1,275,115
n02676566_8889.JPEG,500,375,guitar,1,153,269,324
n02676566_8889.JPEG,500,375,guitar,287,173,500,287
n02676566_1044.JPEG,500,332,guitar,6,9,498,261
n02676566_1258.JPEG,350,213,guitar,2,2,348,213
n02676566_5507.JPEG,324,500,guitar,140,109,312,494
n02676566_6597.JPEG,500,334,guitar,128,201,370,334
n02676566_6597.JPEG,500,334,guitar,1,101,134,236
n02676566_7120.JPEG,333,500,guitar,45,53,207,475
n02676566_966.JPEG,300,239,guitar,10,14,294,221
n02676566_6932.JPEG,500,333,guitar,70,1,499,322
n02676566_1988.JPEG,250,250,guitar,1,2,247,250
n02676566_3191.JPEG,350,275,guitar,33,122,320,253
n02676566_1679.JPEG,800,1857,guitar,13,11,786,1830
n02676566_806.JPEG,990,400,guitar,1,1,950,400
n02676566_4594.JPEG,467,700,guitar,65,300,444,587
n02676566_4336.JPEG,297,447,guitar,90,58,210,395
n02676566_904.JPEG,1624,1179,guitar,158,526,1624,1179
n02676566_4178.JPEG,636,424,guitar,3,1,366,423
n02676566_4178.JPEG,636,424,guitar,147,1,539,423
n02676566_4178.JPEG,636,424,guitar,440,1,634,424
n02676566_5866.JPEG,375,500,guitar,17,57,342,456
n02676566_1158.JPEG,388,500,guitar,13,8,375,488
n02676566_1416.JPEG,450,354,guitar,3,158,315,354
n02676566_1571.JPEG,225,289,guitar,1,2,225,287
n02676566_6326.JPEG,500,375,guitar,1,1,500,375
n02676566_5231.JPEG,280,280,guitar,1,84,280,195
n02676566_9220.JPEG,500,333,guitar,13,175,469,333
n02676566_7036.JPEG,369,500,guitar,12,1,357,500
n02676566_8671.JPEG,500,332,guitar,1,1,500,332
n02676566_7118.JPEG,333,500,guitar,45,1,309,493
n02676566_3206.JPEG,1182,2746,guitar,276,398,957,2389
n02676566_7330.JPEG,500,348,guitar,53,21,434,279
n02676566_218.JPEG,475,359,guitar,10,53,448,318
n02676566_9032.JPEG,288,500,guitar,8,4,226,492
n02676566_9224.JPEG,500,332,guitar,1,28,500,332
n02676566_821.JPEG,200,201,guitar,1,1,198,201
n02676566_7442.JPEG,500,375,guitar,52,214,465,375
n02676566_3340.JPEG,500,375,guitar,127,91,497,375
n02676566_2464.JPEG,288,710,guitar,3,2,288,707
n02676566_7049.JPEG,500,375,guitar,1,1,465,375
n02676566_3991.JPEG,268,500,guitar,34,18,225,470
n02676566_905.JPEG,200,464,guitar,6,1,195,462
n02676566_3924.JPEG,491,800,guitar,18,14,328,792
n02676566_3924.JPEG,491,800,guitar,228,9,475,730
n02676566_4111.JPEG,312,255,guitar,109,13,195,238
n02676566_9473.JPEG,334,500,guitar,1,1,334,499
n02676566_1764.JPEG,432,432,guitar,137,1,296,432
n02676566_4316.JPEG,286,500,guitar,64,18,223,457
n02676566_931.JPEG,282,350,guitar,19,94,278,273
n02676566_6704.JPEG,375,500,guitar,82,12,276,488
n02676566_526.JPEG,280,392,guitar,67,1,215,389
n02676566_6742.JPEG,500,375,guitar,1,249,499,375
n02676566_251.JPEG,300,150,guitar,20,23,278,125
n02676566_6292.JPEG,500,376,guitar,1,1,500,376
n02676566_4322.JPEG,190,285,guitar,1,58,190,164
n02676566_5979.JPEG,375,500,guitar,16,1,369,480
n02676566_2931.JPEG,338,785,guitar,14,6,325,773
n02676566_6935.JPEG,393,500,guitar,73,1,393,500
n02676566_2264.JPEG,144,335,guitar,8,2,141,333
n02676566_9345.JPEG,333,500,guitar,1,10,333,500
n02676566_1692.JPEG,140,100,guitar,16,1,116,99
n02676566_4377.JPEG,600,406,guitar,251,1,549,370
n02676566_4212.JPEG,375,500,guitar,103,14,282,458
n02676566_7879.JPEG,500,332,guitar,226,124,427,280
n02676566_5058.JPEG,200,201,guitar,1,1,198,200
n02676566_132.JPEG,200,203,guitar,2,3,198,200
n02676566_8310.JPEG,500,334,guitar,220,1,500,334
n02676566_8363.JPEG,500,318,guitar,37,15,456,318
n02676566_6979.JPEG,500,375,guitar,1,1,500,375
n02676566_7045.JPEG,240,180,guitar,47,65,219,130
n02676566_6414.JPEG,500,357,guitar,18,14,115,297
n02676566_6414.JPEG,500,357,guitar,251,5,366,277
n02676566_4363.JPEG,410,328,guitar,17,52,96,295
n02676566_4363.JPEG,410,328,guitar,66,47,149,301
n02676566_4363.JPEG,410,328,guitar,123,42,207,307
n02676566_4363.JPEG,410,328,guitar,180,36,292,313
n02676566_4363.JPEG,410,328,guitar,276,51,337,257
n02676566_2252.JPEG,320,240,guitar,1,8,320,217
n02676566_4343.JPEG,156,170,guitar,4,42,151,148
n02676566_7202.JPEG,500,333,guitar,12,48,459,292
n02676566_3767.JPEG,500,375,guitar,1,1,500,375
n02676566_8901.JPEG,375,500,guitar,1,1,375,500
n02676566_1645.JPEG,164,353,guitar,10,4,153,350
n02676566_6544.JPEG,375,500,guitar,91,54,267,488
n02676566_8884.JPEG,500,381,guitar,1,1,500,381
n02676566_6899.JPEG,500,420,guitar,1,1,500,420
n02676566_178.JPEG,280,640,guitar,36,26,241,621
n02676566_7048.JPEG,334,500,guitar,1,215,334,450
n02676566_4326.JPEG,500,332,guitar,231,120,499,255
n02676566_6152.JPEG,212,500,guitar,11,5,204,495
n02676566_8281.JPEG,375,500,guitar,1,25,375,499
n02676566_6702.JPEG,500,332,guitar,180,158,500,305
n02676566_7040.JPEG,500,326,guitar,46,55,500,326
n02676566_8539.JPEG,500,375,guitar,1,1,397,375
n02676566_6351.JPEG,500,375,guitar,1,1,500,375
n02676566_3003.JPEG,231,165,guitar,10,12,231,164
n02676566_2098.JPEG,284,518,guitar,54,28,236,488
n02676566_6289.JPEG,500,375,guitar,1,1,500,375
n02676566_8170.JPEG,375,500,guitar,79,1,270,470
n02676566_4429.JPEG,242,508,guitar,15,9,209,491
n02676566_8038.JPEG,500,375,guitar,41,1,429,375
n02676566_5518.JPEG,500,375,guitar,38,1,470,375
n02676566_2611.JPEG,200,200,guitar,2,2,197,198
n02676566_9126.JPEG,500,334,guitar,1,1,500,334
n02676566_7893.JPEG,333,500,guitar,115,212,200,367
n02676566_6060.JPEG,500,375,guitar,151,106,462,375
n02676566_8725.JPEG,180,240,guitar,41,3,138,233
n02676566_3453.JPEG,334,350,guitar,205,7,326,340
n02676566_1434.JPEG,500,375,guitar,17,44,500,344
n02676566_3006.JPEG,200,200,guitar,62,2,141,198
n02676566_8968.JPEG,500,330,guitar,35,11,414,321
n02676566_6994.JPEG,375,500,guitar,32,1,375,429
n02676566_7000.JPEG,500,336,guitar,17,124,272,221
n02676566_7000.JPEG,500,336,guitar,227,139,461,230
n02676566_341.JPEG,375,500,guitar,1,1,375,500
n02676566_8857.JPEG,500,333,guitar,139,4,433,329
n02676566_8282.JPEG,500,333,guitar,1,1,500,333
n02676566_6961.JPEG,500,313,guitar,1,1,500,313
n02676566_2843.JPEG,400,267,guitar,83,73,334,186
n02676566_3657.JPEG,170,246,guitar,14,12,87,211
n02676566_3657.JPEG,170,246,guitar,91,10,160,198
n02676566_5114.JPEG,402,800,guitar,60,13,350,787
n02676566_4545.JPEG,300,300,guitar,92,1,211,298
n02676566_7123.JPEG,240,500,guitar,19,39,198,482
n02676566_457.JPEG,360,360,guitar,108,7,243,353
n02676566_602.JPEG,395,500,guitar,1,1,395,500
n02676566_6789.JPEG,500,333,guitar,284,120,349,179
n02676566_6663.JPEG,500,311,guitar,1,124,322,258
n02676566_6663.JPEG,500,311,guitar,286,140,500,264
n02676566_3325.JPEG,500,375,guitar,1,61,409,308
n02676566_3576.JPEG,600,450,guitar,208,5,394,424
n02676566_6974.JPEG,500,375,guitar,129,1,500,375
n02676566_1216.JPEG,145,268,guitar,26,10,120,259
n02676566_3344.JPEG,432,432,guitar,131,21,297,423
n02676566_8058.JPEG,333,500,guitar,50,376,279,500
n02676566_289.JPEG,320,400,guitar,71,54,169,279
n02676566_289.JPEG,320,400,guitar,149,100,188,266
n02676566_289.JPEG,320,400,guitar,200,99,239,204
n02676566_289.JPEG,320,400,guitar,1,70,76,275
n02676566_289.JPEG,320,400,guitar,142,266,202,400
n02676566_3085.JPEG,500,375,guitar,26,111,500,375
n02676566_3224.JPEG,557,1425,guitar,2,16,557,1425
n02676566_3450.JPEG,300,300,guitar,2,93,299,207
n02676566_5640.JPEG,500,358,guitar,32,54,468,358
n02676566_7020.JPEG,500,333,guitar,1,1,497,333
n02676566_1966.JPEG,360,360,guitar,8,20,355,338
n02676566_4779.JPEG,286,500,guitar,48,25,234,458
n02676566_5405.JPEG,500,375,guitar,87,65,377,367
n02676566_7408.JPEG,500,333,guitar,1,1,500,333
n02676566_8897.JPEG,500,333,guitar,1,185,500,333
n02676566_9434.JPEG,500,332,guitar,1,1,494,332
n02676566_156.JPEG,150,113,guitar,21,1,142,112
n02676566_7109.JPEG,500,375,guitar,187,202,399,298
n02676566_771.JPEG,410,328,guitar,31,73,114,294
n02676566_771.JPEG,410,328,guitar,100,60,187,298
n02676566_771.JPEG,410,328,guitar,177,51,272,304
n02676566_771.JPEG,410,328,guitar,294,75,350,290
n02676566_771.JPEG,410,328,guitar,344,67,376,127
n02676566_6997.JPEG,500,375,guitar,36,184,419,345
n02676566_2226.JPEG,400,300,guitar,65,4,315,300
n02676566_6763.JPEG,334,500,guitar,131,217,290,500
n02676566_2913.JPEG,320,480,guitar,70,62,286,463
n02676566_5319.JPEG,306,860,guitar,17,8,285,848
n02676566_6130.JPEG,210,500,guitar,8,5,200,498
n02676566_7976.JPEG,498,500,guitar,12,23,391,430
n02676566_8335.JPEG,500,307,guitar,1,1,500,307
n02676566_7349.JPEG,500,334,guitar,50,98,341,334
n02676566_2508.JPEG,400,266,guitar,1,1,362,265
n02676566_4090.JPEG,380,232,guitar,11,18,373,223
n02676566_9407.JPEG,334,500,guitar,3,1,334,500
n02676566_3887.JPEG,373,600,guitar,62,2,302,600
n02676566_2258.JPEG,304,500,guitar,7,3,291,499
n02676566_7099.JPEG,375,500,guitar,88,45,325,500
n02676566_7985.JPEG,375,500,guitar,9,1,366,496
n02676566_8701.JPEG,112,240,guitar,260,55,323,202
n02676566_3563.JPEG,470,1200,guitar,5,1,470,1200
n02676566_6268.JPEG,375,500,guitar,104,51,311,451
n02676566_7095.JPEG,500,374,guitar,325,1,399,196
n02676566_7095.JPEG,500,374,guitar,277,4,332,203
n02676566_7095.JPEG,500,374,guitar,235,1,284,208
n02676566_7095.JPEG,500,374,guitar,193,12,237,200
n02676566_7095.JPEG,500,374,guitar,162,29,205,207
n02676566_7095.JPEG,500,374,guitar,134,42,166,205
n02676566_7095.JPEG,500,374,guitar,108,53,140,205
n02676566_7095.JPEG,500,374,guitar,85,66,111,210
n02676566_7095.JPEG,500,374,guitar,306,182,372,357
n02676566_7095.JPEG,500,374,guitar,244,199,316,338
n02676566_7095.JPEG,500,374,guitar,206,203,258,314
n02676566_7095.JPEG,500,374,guitar,176,197,219,310
n02676566_7095.JPEG,500,374,guitar,146,204,185,302
n02676566_7095.JPEG,500,374,guitar,116,209,155,294
n02676566_7095.JPEG,500,374,guitar,87,206,120,293
n02676566_654.JPEG,190,190,guitar,88,2,152,185
n02676566_3578.JPEG,288,697,guitar,4,1,284,694
n02676566_9483.JPEG,500,375,guitar,1,11,499,375
n02676566_7483.JPEG,500,333,guitar,9,5,487,329
n02676566_3635.JPEG,450,329,guitar,1,5,442,318
n02676566_7077.JPEG,500,375,guitar,1,1,500,361
n02676566_7236.JPEG,333,500,guitar,3,1,333,500
n02676566_8117.JPEG,198,500,guitar,13,9,183,493
n02676566_7316.JPEG,500,375,guitar,1,1,308,375
n02676566_4197.JPEG,450,300,guitar,12,28,433,288
n02676566_4486.JPEG,182,130,guitar,5,3,125,111
n02676566_4486.JPEG,182,130,guitar,56,3,174,112
n02676566_4623.JPEG,375,500,guitar,1,1,375,500
n02676566_1827.JPEG,302,562,guitar,52,37,250,528
n02676566_7117.JPEG,375,500,guitar,158,64,366,466
n02676566_4840.JPEG,200,500,guitar,1,2,196,494
n02676566_9459.JPEG,500,375,guitar,293,242,319,309
n02676566_4990.JPEG,573,1275,guitar,18,17,563,1273
n02676566_7011.JPEG,500,333,guitar,1,1,500,333
n02676566_1751.JPEG,500,317,guitar,4,28,486,239
n02676566_8989.JPEG,500,333,guitar,1,1,500,333
n02676566_5735.JPEG,500,375,guitar,12,14,487,363
n02676566_6421.JPEG,283,500,guitar,4,1,276,493
n02676566_3243.JPEG,383,783,guitar,41,19,332,760
n02676566_3161.JPEG,750,500,guitar,6,1,749,500
n02676566_790.JPEG,500,375,guitar,16,73,447,280
n02676566_2403.JPEG,295,400,guitar,33,10,165,348
n02676566_5535.JPEG,500,333,guitar,4,1,317,332
n02676566_8849.JPEG,500,281,guitar,1,1,500,281
n02676566_7844.JPEG,330,500,guitar,27,12,279,484
n02676566_4628.JPEG,870,1708,guitar,141,93,734,1624
n02676566_623.JPEG,1600,1200,guitar,111,133,443,999
n02676566_623.JPEG,1600,1200,guitar,446,196,769,1053
n02676566_623.JPEG,1600,1200,guitar,1085,75,1528,1157
n02676566_3030.JPEG,425,282,guitar,1,1,417,281
n02676566_8017.JPEG,378,500,guitar,20,1,361,485
n02676566_298.JPEG,300,300,guitar,3,31,296,181
n02676566_5457.JPEG,375,500,guitar,26,18,312,489
n02676566_7133.JPEG,500,375,guitar,167,193,440,343
n02676566_6422.JPEG,375,500,guitar,76,1,289,475
n02676566_8855.JPEG,500,332,guitar,101,33,500,244
n02676566_1909.JPEG,200,204,guitar,2,1,198,203
n02676566_870.JPEG,400,300,guitar,115,119,306,203
n02676566_3478.JPEG,200,203,guitar,1,1,198,202
n02676566_6687.JPEG,333,500,guitar,1,1,333,500
n02676566_6917.JPEG,500,375,guitar,162,185,477,375
n02676566_6150.JPEG,333,500,guitar,77,33,263,484
n02676566_767.JPEG,338,450,guitar,104,62,244,399
n02676566_5453.JPEG,375,500,guitar,76,1,371,487
n02676566_8829.JPEG,344,500,guitar,94,30,268,453
n02676566_3892.JPEG,636,477,guitar,1,1,636,477
n02676566_5412.JPEG,500,375,guitar,1,1,500,375
n02676566_7363.JPEG,365,500,guitar,15,1,352,490
n02676566_2961.JPEG,250,250,guitar,27,38,210,222
n02676566_5713.JPEG,500,332,guitar,103,50,402,304
n02676566_4039.JPEG,150,250,guitar,29,6,120,242
n02676566_5010.JPEG,120,300,guitar,1,1,118,300
n02676566_912.JPEG,400,300,guitar,138,3,253,298
n02676566_3435.JPEG,300,200,guitar,44,32,270,190
n02676566_66.JPEG,100,100,guitar,1,28,100,69
n02676566_3683.JPEG,462,475,guitar,21,18,434,442
n02676566_2899.JPEG,500,262,guitar,1,1,500,261
n02676566_1675.JPEG,225,551,guitar,5,6,215,544
n02676566_3725.JPEG,531,800,guitar,1,1,511,794
n02676566_6378.JPEG,500,333,guitar,1,6,500,333
n02676566_3201.JPEG,720,720,guitar,23,11,705,704
n02676566_6245.JPEG,333,500,guitar,1,1,333,500
n02676566_5448.JPEG,333,500,guitar,1,1,333,500
n02676566_5684.JPEG,333,500,guitar,93,20,272,469
n02676566_3979.JPEG,400,300,guitar,51,70,377,205
n02676566_8831.JPEG,432,301,guitar,1,1,432,301
n02676566_895.JPEG,500,280,guitar,1,17,489,247
n02676566_847.JPEG,200,201,guitar,1,1,199,199
n02676566_5104.JPEG,281,633,guitar,38,22,261,612
n02676566_682.JPEG,480,640,guitar,11,98,282,500
n02676566_682.JPEG,480,640,guitar,166,95,461,550
n02676566_4834.JPEG,250,250,guitar,6,75,248,175
n02676566_243.JPEG,250,250,guitar,77,5,171,246
n02676566_8214.JPEG,500,196,guitar,1,1,500,196
n02676566_4753.JPEG,500,411,guitar,9,11,491,398
n02676566_6547.JPEG,500,375,guitar,134,1,500,375
n02676566_8162.JPEG,229,500,guitar,41,4,223,479
n02676566_6959.JPEG,500,375,guitar,54,1,500,375
n02676566_3920.JPEG,300,580,guitar,54,20,250,533
n02676566_495.JPEG,193,241,guitar,45,4,132,238
n02676566_2535.JPEG,360,360,guitar,118,12,243,349
n02676566_1646.JPEG,425,484,guitar,15,17,197,479
n02676566_1646.JPEG,425,484,guitar,226,14,410,474
n02676566_4461.JPEG,457,457,guitar,127,10,306,445
n02676566_5830.JPEG,223,500,guitar,17,21,207,487
n02676566_352.JPEG,312,760,guitar,13,11,302,740
n02676566_2943.JPEG,226,400,guitar,2,1,154,399
n02676566_2943.JPEG,226,400,guitar,98,1,226,397
n02676566_786.JPEG,500,334,guitar,1,1,500,334
n02676566_5369.JPEG,500,333,guitar,110,124,302,199
n02676566_7124.JPEG,500,334,guitar,1,1,500,334
n02676566_851.JPEG,500,393,guitar,6,191,303,385
n02676566_6412.JPEG,500,334,guitar,90,162,493,334
n02676566_1319.JPEG,200,159,guitar,30,61,189,125
n02676566_6914.JPEG,333,500,guitar,78,15,258,469
n02676566_8851.JPEG,375,500,guitar,113,1,360,334
n02676566_6919.JPEG,500,374,guitar,1,1,500,374
n02676566_3564.JPEG,402,600,guitar,8,1,374,592
n02676566_4281.JPEG,200,152,guitar,25,63,192,138
n02676566_3471.JPEG,375,500,guitar,91,1,283,489
n02676566_8473.JPEG,375,500,guitar,1,66,375,500
n02676566_5641.JPEG,500,375,guitar,39,61,122,253
n02676566_5641.JPEG,500,375,guitar,189,49,277,255
n02676566_5641.JPEG,500,375,guitar,364,41,460,257
n02676566_584.JPEG,146,180,guitar,42,5,107,175
n02676566_7113.JPEG,500,375,guitar,88,1,201,253
n02676566_7113.JPEG,500,375,guitar,103,248,444,337
n02676566_7113.JPEG,500,375,guitar,265,38,370,277
n02676566_7113.JPEG,500,375,guitar,374,41,472,292
n02676566_1107.JPEG,600,400,guitar,2,34,600,342
n02676566_8588.JPEG,500,375,guitar,1,1,500,375
n02676566_4507.JPEG,500,375,guitar,1,1,500,375
n02676566_3048.JPEG,200,286,guitar,57,24,158,283
n02676566_8907.JPEG,333,500,guitar,1,19,333,500
n02676566_7004.JPEG,500,375,guitar,1,1,500,375
n02676566_2721.JPEG,310,443,guitar,113,27,250,408
n02676566_9312.JPEG,500,362,guitar,1,15,435,362
n02676566_7200.JPEG,500,364,guitar,29,157,480,321
n02676566_6913.JPEG,270,360,guitar,1,1,270,360
n02676566_445.JPEG,295,500,guitar,1,1,295,500
n02676566_8866.JPEG,333,500,guitar,1,1,333,500
n02676566_1056.JPEG,500,333,guitar,110,3,500,330
n02676566_4589.JPEG,250,300,guitar,73,16,178,287
n02676566_6549.JPEG,500,375,guitar,63,1,395,353
n02676566_6740.JPEG,375,500,guitar,58,159,375,439
n02676566_4398.JPEG,250,300,guitar,56,10,192,293
n02676566_4254.JPEG,375,500,guitar,11,1,375,489
n02676566_4562.JPEG,240,239,guitar,4,2,238,236
n02676566_8900.JPEG,324,432,guitar,83,18,236,397
n02676566_7359.JPEG,500,318,guitar,30,60,494,314
n02676566_6560.JPEG,375,500,guitar,63,20,242,477
n02676566_7002.JPEG,407,500,guitar,1,233,305,423
n02676566_8309.JPEG,375,500,guitar,121,16,318,488
n02676566_4735.JPEG,150,230,guitar,1,7,150,230
n02676566_8081.JPEG,240,500,guitar,40,40,213,434
n02676566_4060.JPEG,100,100,guitar,29,1,69,100
n02676566_7969.JPEG,375,500,guitar,62,23,288,478
n02676566_3792.JPEG,407,599,guitar,89,7,322,589
n02676566_4842.JPEG,130,130,guitar,43,2,86,126
n02676566_1340.JPEG,330,500,guitar,76,22,261,469
n02676566_2554.JPEG,500,326,guitar,270,30,375,306
n02676566_6864.JPEG,500,375,guitar,72,203,344,309
n02676566_386.JPEG,200,497,guitar,4,1,195,479
n02676566_3386.JPEG,249,454,guitar,53,7,217,439
n02676566_3631.JPEG,255,350,guitar,1,79,253,350
n02676566_8208.JPEG,375,500,guitar,63,1,329,405
n02676566_4659.JPEG,122,250,guitar,14,2,109,247
n02676566_6527.JPEG,284,500,guitar,13,17,179,448
n02676566_4155.JPEG,293,631,guitar,30,6,266,622
n02676566_5328.JPEG,580,580,guitar,180,15,398,570
n02676566_8871.JPEG,333,500,guitar,14,300,333,500
n02676566_6631.JPEG,375,500,guitar,82,15,279,485
n02676566_8863.JPEG,375,500,guitar,38,1,316,499
n02676566_5258.JPEG,213,400,guitar,26,12,175,381
n02676566_7885.JPEG,363,500,guitar,195,1,363,500
n02676566_1855.JPEG,650,650,guitar,4,7,650,646
n02676566_7989.JPEG,500,326,guitar,96,1,233,307
n02676566_6920.JPEG,500,375,guitar,1,17,500,375
n02676566_2818.JPEG,750,1919,guitar,39,48,717,1887
n02676566_8042.JPEG,500,346,guitar,5,3,358,329
n02676566_125.JPEG,250,377,guitar,1,2,247,377
n02676566_5427.JPEG,333,500,guitar,1,1,333,500
n02676566_1669.JPEG,134,288,guitar,10,6,126,286
n02676566_353.JPEG,119,234,guitar,6,3,115,228
n02676566_8843.JPEG,500,333,guitar,102,199,372,333
n02676566_3641.JPEG,600,1250,guitar,62,55,547,1210
n02676566_8553.JPEG,340,500,guitar,12,1,324,484
n02676566_4084.JPEG,200,200,guitar,1,1,198,200
n02676566_3661.JPEG,280,544,guitar,33,11,244,537
n02676566_6571.JPEG,360,480,guitar,30,183,120,427
n02676566_6571.JPEG,360,480,guitar,108,398,356,479
n02676566_6571.JPEG,360,480,guitar,140,208,228,414
n02676566_6571.JPEG,360,480,guitar,243,92,322,302
n02676566_402.JPEG,400,147,guitar,1,1,400,147
n02676566_343.JPEG,402,600,guitar,1,1,402,600
n02676566_4785.JPEG,200,226,guitar,3,10,194,221
n02676566_5951.JPEG,311,500,guitar,15,1,297,496
n02676566_6965.JPEG,500,375,guitar,1,1,500,375
n02676566_6698.JPEG,500,376,guitar,190,177,387,260
n02676566_8264.JPEG,213,500,guitar,11,12,202,494
n02676566_8391.JPEG,500,375,guitar,1,1,500,375
n02676566_844.JPEG,700,283,guitar,1,1,700,283
n02676566_4407.JPEG,500,333,guitar,83,1,440,333
n02676566_5689.JPEG,334,500,guitar,63,25,247,484
n02676566_5131.JPEG,494,1250,guitar,3,1,494,1250
n02676566_6319.JPEG,500,373,guitar,21,1,459,373
n02676566_167.JPEG,500,375,guitar,1,1,499,375
n02676566_4530.JPEG,1712,2288,guitar,441,1,1323,2283
n02676566_6604.JPEG,375,500,guitar,25,1,326,421
n02676566_3489.JPEG,375,500,guitar,84,18,276,500
n02676566_330.JPEG,402,600,guitar,82,21,306,586
n02676566_6335.JPEG,500,375,guitar,1,1,500,375
n02676566_667.JPEG,600,255,guitar,6,6,592,243
n02676566_8846.JPEG,110,240,guitar,1,1,110,240
n02676566_8817.JPEG,396,500,guitar,61,1,313,360
n02676566_970.JPEG,350,500,guitar,44,165,302,390
n02676566_3528.JPEG,576,432,guitar,150,1,487,416
n02676566_4573.JPEG,375,500,guitar,93,15,276,475
n02676566_665.JPEG,1139,2143,guitar,38,71,1119,2143
n02676566_659.JPEG,375,500,guitar,95,33,273,484
n02676566_5508.JPEG,500,375,guitar,33,1,248,312
n02676566_5508.JPEG,500,375,guitar,260,1,475,305
n02676566_6842.JPEG,375,500,guitar,1,1,340,500
n02676566_1236.JPEG,485,500,guitar,1,8,440,495
n02676566_7172.JPEG,218,500,guitar,14,12,205,483
n02676566_3873.JPEG,145,329,guitar,6,3,128,322
n02676566_7291.JPEG,500,375,guitar,1,1,462,375
n02676566_8865.JPEG,333,500,guitar,206,221,293,500
n02676566_6843.JPEG,387,500,guitar,1,1,345,498
n02676566_6981.JPEG,500,375,guitar,21,20,500,351
n02676566_701.JPEG,400,300,guitar,1,69,399,232
n02676566_9511.JPEG,240,160,guitar,65,89,240,160
n02676566_4648.JPEG,500,375,guitar,1,1,500,375
